accuracy	dm_source_file	leksikalnost	rec	trial_number	NoM	RT
91.52542373	33-2018A.csv	rec	POTPIS	62	1	564
93.8547486	34-2018B.csv	rec	POTPIS	62	1	527
83.5443038	35-2018A.csv	rec	POTPIS	62	1	563
83.125	36-2018B.csv	rec	POTPIS	62	1	942
95	37-2018A.csv	rec	POTPIS	62	1	1067
98.85057471	40-2018A.csv	rec	POTPIS	62	1	756
88.52459016	42-2018A.csv	rec	POTPIS	62	1	445
89.62264151	43-2018A.csv	rec	POTPIS	62	1	500
91.80327869	44-2018B.csv	rec	POTPIS	62	1	563
93.75	45-2018A.csv	rec	POTPIS	62	1	681
97.05882353	48-2018A.csv	rec	POTPIS	62	1	589
75	50-2018A.csv	rec	POTPIS	62	1	734
83.63636364	53-2018B.csv	rec	POTPIS	62	1	598
91.37931034	54-2018B.csv	rec	POTPIS	62	1	494
94.33962264	55-2018B.csv	rec	POTPIS	62	1	601
96.77419355	56-2018A.csv	rec	POTPIS	62	1	470
93.84615385	56-2018B.csv	rec	POTPIS	62	1	523
93.5483871	59-2018A.csv	rec	POTPIS	62	1	543
95.91836735	61-2018B.csv	rec	POTPIS	62	1	627
93.72197309	6-2018B.csv	rec	POTPIS	62	1	577
92.66055046	63-2018A.csv	rec	POTPIS	62	1	547
94.73684211	65-2018B.csv	rec	POTPIS	62	1	424
87.04663212	67-2018B.csv	rec	POTPIS	62	1	898
92.48554913	68-2018B.csv	rec	POTPIS	62	1	815
93.02325581	7-2018A.csv	rec	POTPIS	62	1	634
98.7804878	73-2018A.csv	rec	POTPIS	62	1	491
94.36619718	8-2018A.csv	rec	POTPIS	62	1	576
92.30769231	99-2018B.csv	rec	POTPIS	62	1	802
87.09677419	02-2018A.csv	rec	PRLJAVOST	46	1	667
92.04545455	09-2018B.csv	rec	PRLJAVOST	46	1	646
80	10-2018A.csv	rec	PRLJAVOST	46	1	738
93.33333333	1-2018A.csv	rec	PRLJAVOST	46	1	776
96.80851064	12-2018B.csv	rec	PRLJAVOST	46	1	984
92.8057554	14-2018B.csv	rec	PRLJAVOST	46	1	507
94.70198676	18-2018B.csv	rec	PRLJAVOST	46	1	511
90.47619048	19-2018B.csv	rec	PRLJAVOST	46	1	1060
94.73684211	20-2018A.csv	rec	PRLJAVOST	46	1	522
94.73684211	21-2018A.csv	rec	PRLJAVOST	46	1	552
92.8057554	23-2018B.csv	rec	PRLJAVOST	46	1	531
86.48648649	26-2018A.csv	rec	PRLJAVOST	46	1	1434
92.5	31-2018A.csv	rec	PRLJAVOST	46	1	522
91.66666667	33-2018A.csv	rec	PRLJAVOST	46	1	578
95.65217391	34-2018B.csv	rec	PRLJAVOST	46	1	654
84.96240602	36-2018B.csv	rec	PRLJAVOST	46	1	560
95.12195122	37-2018A.csv	rec	PRLJAVOST	46	1	1215
98.7804878	40-2018A.csv	rec	PRLJAVOST	46	1	898
89.7810219	4-2018B.csv	rec	PRLJAVOST	46	1	779
89.0625	42-2018A.csv	rec	PRLJAVOST	46	1	526
90.14084507	43-2018A.csv	rec	PRLJAVOST	46	1	839
91.22807018	44-2018B.csv	rec	PRLJAVOST	46	1	594
92.85714286	45-2018A.csv	rec	PRLJAVOST	46	1	1207
97.33333333	48-2018A.csv	rec	PRLJAVOST	46	1	1068
71.69811321	50-2018A.csv	rec	PRLJAVOST	46	1	1078
83.33333333	53-2018B.csv	rec	PRLJAVOST	46	1	1116
91.76470588	54-2018B.csv	rec	PRLJAVOST	46	1	910
94.83568075	55-2018B.csv	rec	PRLJAVOST	46	1	712
97.08737864	56-2018A.csv	rec	PRLJAVOST	46	1	535
92.85714286	56-2018B.csv	rec	PRLJAVOST	46	1	1348
95.85253456	61-2018B.csv	rec	PRLJAVOST	46	1	527
93.77990431	6-2018B.csv	rec	PRLJAVOST	46	1	651
94.59459459	63-2018A.csv	rec	PRLJAVOST	46	1	880
95.03546099	65-2018B.csv	rec	PRLJAVOST	46	1	630
88.58695652	67-2018B.csv	rec	PRLJAVOST	46	1	530
92.65536723	68-2018B.csv	rec	PRLJAVOST	46	1	685
94.11764706	7-2018A.csv	rec	PRLJAVOST	46	1	1252
100	73-2018A.csv	rec	PRLJAVOST	46	1	433
100	8-2018A.csv	rec	PRLJAVOST	46	1	704
94.16058394	99-2018B.csv	rec	PRLJAVOST	46	1	658
86.81318681	02-2018A.csv	rec	PUÄŒINA	68	1	1463
92.22222222	09-2018B.csv	rec	PUÄŒINA	68	1	911
85.18518519	10-2018A.csv	rec	PUÄŒINA	68	1	607
95.45454545	1-2018A.csv	rec	PUÄŒINA	68	1	857
95.77464789	12-2018B.csv	rec	PUÄŒINA	68	1	642
92.90780142	14-2018B.csv	rec	PUÄŒINA	68	1	622
88.73239437	19-2018B.csv	rec	PUÄŒINA	68	1	631
87.36842105	20-2018A.csv	rec	PUÄŒINA	68	1	751
95.69892473	21-2018A.csv	rec	PUÄŒINA	68	1	636
91.30434783	33-2018A.csv	rec	PUÄŒINA	68	1	601
92.7184466	34-2018B.csv	rec	PUÄŒINA	68	1	706
82.99319728	36-2018B.csv	rec	PUÄŒINA	68	1	739
97.24770642	37-2018A.csv	rec	PUÄŒINA	68	1	1020
98.11320755	40-2018A.csv	rec	PUÄŒINA	68	1	657
82.75862069	42-2018A.csv	rec	PUÄŒINA	68	1	567
91.17647059	44-2018B.csv	rec	PUÄŒINA	68	1	897
96.77419355	48-2018A.csv	rec	PUÄŒINA	68	1	988
69.56521739	50-2018A.csv	rec	PUÄŒINA	68	1	695
85.57692308	53-2018B.csv	rec	PUÄŒINA	68	1	732
91.30434783	54-2018B.csv	rec	PUÄŒINA	68	1	811
94.20289855	55-2018B.csv	rec	PUÄŒINA	68	1	806
96.15384615	56-2018A.csv	rec	PUÄŒINA	68	1	727
92.66666667	56-2018B.csv	rec	PUÄŒINA	68	1	747
89.47368421	59-2018A.csv	rec	PUÄŒINA	68	1	886
95.5	61-2018B.csv	rec	PUÄŒINA	68	1	575
95.05494505	6-2018B.csv	rec	PUÄŒINA	68	1	661
97.14285714	63-2018A.csv	rec	PUÄŒINA	68	1	989
95.18072289	65-2018B.csv	rec	PUÄŒINA	68	1	597
90.71428571	67-2018B.csv	rec	PUÄŒINA	68	1	837
92.81767956	68-2018B.csv	rec	PUÄŒINA	68	1	604
93.42105263	7-2018A.csv	rec	PUÄŒINA	68	1	871
98.61111111	73-2018A.csv	rec	PUÄŒINA	68	1	646
93.87755102	8-2018A.csv	rec	PUÄŒINA	68	1	665
91.17647059	99-2018B.csv	rec	PUÄŒINA	68	1	776
90.19607843	02-2018A.csv	rec	PUTOKAZ	77	2	702
93.02325581	09-2018B.csv	rec	PUTOKAZ	77	2	819
86.20689655	10-2018A.csv	rec	PUTOKAZ	77	2	680
95.58823529	1-2018A.csv	rec	PUTOKAZ	77	2	578
96.15384615	12-2018B.csv	rec	PUTOKAZ	77	2	929
91.4893617	14-2018B.csv	rec	PUTOKAZ	77	2	566
86.66666667	18-2018B.csv	rec	PUTOKAZ	77	2	650
87	19-2018B.csv	rec	PUTOKAZ	77	2	528
91.03139013	20-2018A.csv	rec	PUTOKAZ	77	2	656
92.72727273	21-2018A.csv	rec	PUTOKAZ	77	2	533
92.10526316	23-2018B.csv	rec	PUTOKAZ	77	2	591
90.36144578	26-2018A.csv	rec	PUTOKAZ	77	2	760
93.98148148	31-2018A.csv	rec	PUTOKAZ	77	2	444
92.3857868	33-2018A.csv	rec	PUTOKAZ	77	2	744
95.18072289	34-2018B.csv	rec	PUTOKAZ	77	2	738
85.32110092	35-2018A.csv	rec	PUTOKAZ	77	2	791
81.81818182	36-2018B.csv	rec	PUTOKAZ	77	2	669
96.02272727	37-2018A.csv	rec	PUTOKAZ	77	2	787
95.75471698	40-2018A.csv	rec	PUTOKAZ	77	2	562
86.20689655	4-2018B.csv	rec	PUTOKAZ	77	2	742
89.24050633	42-2018A.csv	rec	PUTOKAZ	77	2	478
90.05847953	43-2018A.csv	rec	PUTOKAZ	77	2	671
91	44-2018B.csv	rec	PUTOKAZ	77	2	984
89.09090909	45-2018A.csv	rec	PUTOKAZ	77	2	696
95.48022599	48-2018A.csv	rec	PUTOKAZ	77	2	756
91.26213592	54-2018B.csv	rec	PUTOKAZ	77	2	662
92.85714286	55-2018B.csv	rec	PUTOKAZ	77	2	534
96.2962963	56-2018A.csv	rec	PUTOKAZ	77	2	518
89.87341772	56-2018B.csv	rec	PUTOKAZ	77	2	908
84.50704225	59-2018A.csv	rec	PUTOKAZ	77	2	660
95.28301887	61-2018B.csv	rec	PUTOKAZ	77	2	705
96.55172414	6-2018B.csv	rec	PUTOKAZ	77	2	638
91.62790698	63-2018A.csv	rec	PUTOKAZ	77	2	708
95.0617284	65-2018B.csv	rec	PUTOKAZ	77	2	723
91.66666667	67-2018B.csv	rec	PUTOKAZ	77	2	654
92.59259259	68-2018B.csv	rec	PUTOKAZ	77	2	571
92.52336449	7-2018A.csv	rec	PUTOKAZ	77	2	611
97.59615385	73-2018A.csv	rec	PUTOKAZ	77	2	695
95.09803922	8-2018A.csv	rec	PUTOKAZ	77	2	746
95.16129032	99-2018B.csv	rec	PUTOKAZ	77	2	638
86.86868687	02-2018A.csv	rec	RAD	16	1	635
92.23744292	09-2018B.csv	rec	RAD	16	1	796
76.92307692	10-2018A.csv	rec	RAD	16	1	502
95.65217391	1-2018A.csv	rec	RAD	16	1	424
96.7032967	12-2018B.csv	rec	RAD	16	1	614
93.56725146	14-2018B.csv	rec	RAD	16	1	617
94.07407407	18-2018B.csv	rec	RAD	16	1	493
89.65517241	19-2018B.csv	rec	RAD	16	1	517
89.61038961	20-2018A.csv	rec	RAD	16	1	490
89.28571429	21-2018A.csv	rec	RAD	16	1	450
91.07981221	23-2018B.csv	rec	RAD	16	1	446
86.36363636	26-2018A.csv	rec	RAD	16	1	471
93.75	31-2018A.csv	rec	RAD	16	1	416
94.11764706	33-2018A.csv	rec	RAD	16	1	481
93.08510638	34-2018B.csv	rec	RAD	16	1	499
85.71428571	35-2018A.csv	rec	RAD	16	1	575
100	37-2018A.csv	rec	RAD	16	1	528
98.50746269	40-2018A.csv	rec	RAD	16	1	564
88.94736842	4-2018B.csv	rec	RAD	16	1	535
91.86046512	42-2018A.csv	rec	RAD	16	1	405
89.47368421	43-2018A.csv	rec	RAD	16	1	528
92.30769231	44-2018B.csv	rec	RAD	16	1	516
90	45-2018A.csv	rec	RAD	16	1	540
97	48-2018A.csv	rec	RAD	16	1	687
73.33333333	50-2018A.csv	rec	RAD	16	1	630
85.51401869	53-2018B.csv	rec	RAD	16	1	609
90.73170732	54-2018B.csv	rec	RAD	16	1	641
94.40559441	55-2018B.csv	rec	RAD	16	1	796
97.22222222	56-2018A.csv	rec	RAD	16	1	415
94	56-2018B.csv	rec	RAD	16	1	472
86.2745098	59-2018A.csv	rec	RAD	16	1	561
95.54455446	61-2018B.csv	rec	RAD	16	1	575
96.07843137	6-2018B.csv	rec	RAD	16	1	555
92	63-2018A.csv	rec	RAD	16	1	792
95.48022599	65-2018B.csv	rec	RAD	16	1	475
88.81578947	67-2018B.csv	rec	RAD	16	1	959
92.74611399	68-2018B.csv	rec	RAD	16	1	507
93.24324324	7-2018A.csv	rec	RAD	16	1	501
100	73-2018A.csv	rec	RAD	16	1	439
96.61016949	8-2018A.csv	rec	RAD	16	1	810
94.7761194	99-2018B.csv	rec	RAD	16	1	592
87.03703704	02-2018A.csv	rec	RAVNICA	58	1	548
92.09039548	09-2018B.csv	rec	RAVNICA	58	1	534
83.33333333	10-2018A.csv	rec	RAVNICA	58	1	843
93.93939394	1-2018A.csv	rec	RAVNICA	58	1	512
95.68345324	12-2018B.csv	rec	RAVNICA	58	1	676
93.15068493	14-2018B.csv	rec	RAVNICA	58	1	588
94.80519481	18-2018B.csv	rec	RAVNICA	58	1	531
89.23766816	19-2018B.csv	rec	RAVNICA	58	1	749
94.59459459	20-2018A.csv	rec	RAVNICA	58	1	689
95.3271028	21-2018A.csv	rec	RAVNICA	58	1	481
90.95238095	23-2018B.csv	rec	RAVNICA	58	1	478
83.33333333	26-2018A.csv	rec	RAVNICA	58	1	660
91.37931034	31-2018A.csv	rec	RAVNICA	58	1	529
90.78947368	33-2018A.csv	rec	RAVNICA	58	1	585
92.92929293	34-2018B.csv	rec	RAVNICA	58	1	574
81.81818182	35-2018A.csv	rec	RAVNICA	58	1	890
83.33333333	36-2018B.csv	rec	RAVNICA	58	1	804
97.2972973	37-2018A.csv	rec	RAVNICA	58	1	789
100	40-2018A.csv	rec	RAVNICA	58	1	622
88.12785388	4-2018B.csv	rec	RAVNICA	58	1	965
87.5	42-2018A.csv	rec	RAVNICA	58	1	600
90.29126214	43-2018A.csv	rec	RAVNICA	58	1	719
92.06349206	44-2018B.csv	rec	RAVNICA	58	1	682
90.625	45-2018A.csv	rec	RAVNICA	58	1	740
96.77419355	48-2018A.csv	rec	RAVNICA	58	1	613
72.4137931	50-2018A.csv	rec	RAVNICA	58	1	918
84.15300546	53-2018B.csv	rec	RAVNICA	58	1	752
90.14084507	54-2018B.csv	rec	RAVNICA	58	1	620
94.82758621	55-2018B.csv	rec	RAVNICA	58	1	776
95.89041096	56-2018A.csv	rec	RAVNICA	58	1	560
92.61744966	56-2018B.csv	rec	RAVNICA	58	1	1115
87.5	59-2018A.csv	rec	RAVNICA	58	1	823
94.96855346	61-2018B.csv	rec	RAVNICA	58	1	789
94.00921659	6-2018B.csv	rec	RAVNICA	58	1	530
96.77419355	63-2018A.csv	rec	RAVNICA	58	1	1091
95.32163743	65-2018B.csv	rec	RAVNICA	58	1	576
89.41176471	67-2018B.csv	rec	RAVNICA	58	1	793
93.03797468	68-2018B.csv	rec	RAVNICA	58	1	589
92.95774648	7-2018A.csv	rec	RAVNICA	58	1	907
99.07407407	73-2018A.csv	rec	RAVNICA	58	1	497
100	8-2018A.csv	rec	RAVNICA	58	1	721
90.56603774	99-2018B.csv	rec	RAVNICA	58	1	905
89.56043956	02-2018A.csv	rec	RAZBIJANJE	29	2	754
94.76439791	1-2018A.csv	rec	RAZBIJANJE	29	2	1028
97.19626168	12-2018B.csv	rec	RAZBIJANJE	29	2	921
87.87878788	14-2018B.csv	rec	RAZBIJANJE	29	2	803
88	18-2018B.csv	rec	RAZBIJANJE	29	2	798
84.70588235	19-2018B.csv	rec	RAZBIJANJE	29	2	748
89.75903614	20-2018A.csv	rec	RAZBIJANJE	29	2	615
93.23671498	21-2018A.csv	rec	RAZBIJANJE	29	2	729
93.75	23-2018B.csv	rec	RAZBIJANJE	29	2	629
90.72164948	26-2018A.csv	rec	RAZBIJANJE	29	2	1300
93.83886256	31-2018A.csv	rec	RAZBIJANJE	29	2	781
93.52941176	33-2018A.csv	rec	RAZBIJANJE	29	2	651
93.75	34-2018B.csv	rec	RAZBIJANJE	29	2	1138
80.88235294	36-2018B.csv	rec	RAZBIJANJE	29	2	926
96.23655914	37-2018A.csv	rec	RAZBIJANJE	29	2	608
95.90909091	40-2018A.csv	rec	RAZBIJANJE	29	2	550
95.45454545	4-2018B.csv	rec	RAZBIJANJE	29	2	890
89.80582524	42-2018A.csv	rec	RAZBIJANJE	29	2	612
90	43-2018A.csv	rec	RAZBIJANJE	29	2	734
92.40506329	44-2018B.csv	rec	RAZBIJANJE	29	2	869
88.59060403	45-2018A.csv	rec	RAZBIJANJE	29	2	1337
95.94594595	48-2018A.csv	rec	RAZBIJANJE	29	2	702
77.41935484	50-2018A.csv	rec	RAZBIJANJE	29	2	459
82.85714286	53-2018B.csv	rec	RAZBIJANJE	29	2	1138
91.07142857	54-2018B.csv	rec	RAZBIJANJE	29	2	771
91.07142857	55-2018B.csv	rec	RAZBIJANJE	29	2	767
94.92385787	56-2018A.csv	rec	RAZBIJANJE	29	2	700
91.83673469	56-2018B.csv	rec	RAZBIJANJE	29	2	728
84.93150685	59-2018A.csv	rec	RAZBIJANJE	29	2	1288
95.23809524	61-2018B.csv	rec	RAZBIJANJE	29	2	629
95.65217391	6-2018B.csv	rec	RAZBIJANJE	29	2	509
92.5	63-2018A.csv	rec	RAZBIJANJE	29	2	1044
95.65217391	65-2018B.csv	rec	RAZBIJANJE	29	2	672
92.27272727	7-2018A.csv	rec	RAZBIJANJE	29	2	988
98.8700565	73-2018A.csv	rec	RAZBIJANJE	29	2	466
94.89795918	8-2018A.csv	rec	RAZBIJANJE	29	2	821
95.65217391	99-2018B.csv	rec	RAZBIJANJE	29	2	754
90.4109589	02-2018A.csv	rec	REZULTAT	7	2	535
94.73684211	09-2018B.csv	rec	REZULTAT	7	2	692
87.56218905	10-2018A.csv	rec	REZULTAT	7	2	762
94.57831325	1-2018A.csv	rec	REZULTAT	7	2	706
94.91525424	12-2018B.csv	rec	REZULTAT	7	2	624
91.11111111	14-2018B.csv	rec	REZULTAT	7	2	510
90	18-2018B.csv	rec	REZULTAT	7	2	881
87.03703704	19-2018B.csv	rec	REZULTAT	7	2	540
90.56603774	20-2018A.csv	rec	REZULTAT	7	2	473
93.33333333	21-2018A.csv	rec	REZULTAT	7	2	450
92.75362319	23-2018B.csv	rec	REZULTAT	7	2	470
89.79591837	26-2018A.csv	rec	REZULTAT	7	2	567
94.87179487	31-2018A.csv	rec	REZULTAT	7	2	450
93.08176101	33-2018A.csv	rec	REZULTAT	7	2	522
94.02985075	34-2018B.csv	rec	REZULTAT	7	2	620
84.70588235	35-2018A.csv	rec	REZULTAT	7	2	949
80.68181818	36-2018B.csv	rec	REZULTAT	7	2	688
96.36363636	37-2018A.csv	rec	REZULTAT	7	2	836
98.54014599	40-2018A.csv	rec	REZULTAT	7	2	628
88.88888889	4-2018B.csv	rec	REZULTAT	7	2	767
89.58333333	42-2018A.csv	rec	REZULTAT	7	2	621
89.7810219	43-2018A.csv	rec	REZULTAT	7	2	1054
91.66666667	44-2018B.csv	rec	REZULTAT	7	2	628
88.52459016	45-2018A.csv	rec	REZULTAT	7	2	638
95.90643275	48-2018A.csv	rec	REZULTAT	7	2	653
77.2972973	50-2018A.csv	rec	REZULTAT	7	2	540
83.60655738	53-2018B.csv	rec	REZULTAT	7	2	838
90.90909091	54-2018B.csv	rec	REZULTAT	7	2	549
90.47619048	55-2018B.csv	rec	REZULTAT	7	2	579
94.71153846	56-2018A.csv	rec	REZULTAT	7	2	491
89.55223881	56-2018B.csv	rec	REZULTAT	7	2	539
86.75496689	59-2018A.csv	rec	REZULTAT	7	2	1067
95.18072289	61-2018B.csv	rec	REZULTAT	7	2	561
95.83333333	6-2018B.csv	rec	REZULTAT	7	2	470
91.89189189	63-2018A.csv	rec	REZULTAT	7	2	926
95.45454545	65-2018B.csv	rec	REZULTAT	7	2	558
91.83673469	67-2018B.csv	rec	REZULTAT	7	2	631
93.06930693	68-2018B.csv	rec	REZULTAT	7	2	581
92.55813953	7-2018A.csv	rec	REZULTAT	7	2	662
98.63945578	73-2018A.csv	rec	REZULTAT	7	2	488
94.80519481	8-2018A.csv	rec	REZULTAT	7	2	1026
96.15384615	99-2018B.csv	rec	REZULTAT	7	2	548
90.0990099	02-2018A.csv	rec	RUPA	65	2	717
92.94117647	09-2018B.csv	rec	RUPA	65	2	622
87.33031674	10-2018A.csv	rec	RUPA	65	2	480
94.49541284	1-2018A.csv	rec	RUPA	65	2	579
93.10344828	12-2018B.csv	rec	RUPA	65	2	619
90.47619048	14-2018B.csv	rec	RUPA	65	2	664
89.83050847	18-2018B.csv	rec	RUPA	65	2	516
87.38738739	19-2018B.csv	rec	RUPA	65	2	587
90.07092199	20-2018A.csv	rec	RUPA	65	2	490
92.98245614	21-2018A.csv	rec	RUPA	65	2	474
93.50649351	23-2018B.csv	rec	RUPA	65	2	598
89.80582524	26-2018A.csv	rec	RUPA	65	2	775
94.76439791	31-2018A.csv	rec	RUPA	65	2	537
92.2705314	33-2018A.csv	rec	RUPA	65	2	586
93.33333333	34-2018B.csv	rec	RUPA	65	2	671
85.45454545	35-2018A.csv	rec	RUPA	65	2	965
81.63265306	36-2018B.csv	rec	RUPA	65	2	846
96.875	37-2018A.csv	rec	RUPA	65	2	726
96.2962963	40-2018A.csv	rec	RUPA	65	2	513
86.58536585	4-2018B.csv	rec	RUPA	65	2	1025
89.28571429	42-2018A.csv	rec	RUPA	65	2	501
90.45226131	43-2018A.csv	rec	RUPA	65	2	600
91.66666667	44-2018B.csv	rec	RUPA	65	2	586
89.65517241	45-2018A.csv	rec	RUPA	65	2	567
94.56521739	48-2018A.csv	rec	RUPA	65	2	604
78.125	50-2018A.csv	rec	RUPA	65	2	454
84.28571429	53-2018B.csv	rec	RUPA	65	2	659
91.52542373	54-2018B.csv	rec	RUPA	65	2	730
91.42857143	55-2018B.csv	rec	RUPA	65	2	616
96.5034965	56-2018A.csv	rec	RUPA	65	2	493
88.57142857	56-2018B.csv	rec	RUPA	65	2	724
87.2611465	59-2018A.csv	rec	RUPA	65	2	736
94.54545455	61-2018B.csv	rec	RUPA	65	2	645
95.78947368	6-2018B.csv	rec	RUPA	65	2	533
95.87628866	65-2018B.csv	rec	RUPA	65	2	538
89.28571429	67-2018B.csv	rec	RUPA	65	2	1085
92.85714286	68-2018B.csv	rec	RUPA	65	2	520
92.0212766	7-2018A.csv	rec	RUPA	65	2	721
99.25373134	73-2018A.csv	rec	RUPA	65	2	460
95	8-2018A.csv	rec	RUPA	65	2	590
96.22641509	99-2018B.csv	rec	RUPA	65	2	560
87.95180723	02-2018A.csv	rec	SALAŠ	92	1	672
92	09-2018B.csv	rec	SALAŠ	92	1	702
87.23404255	10-2018A.csv	rec	SALAŠ	92	1	608
90.90909091	1-2018A.csv	rec	SALAŠ	92	1	575
94.59459459	12-2018B.csv	rec	SALAŠ	92	1	864
93.10344828	14-2018B.csv	rec	SALAŠ	92	1	780
92.89099526	18-2018B.csv	rec	SALAŠ	92	1	646
94.11764706	20-2018A.csv	rec	SALAŠ	92	1	757
95.6043956	21-2018A.csv	rec	SALAŠ	92	1	546
91.13300493	23-2018B.csv	rec	SALAŠ	92	1	531
89.23076923	26-2018A.csv	rec	SALAŠ	92	1	589
93.06930693	31-2018A.csv	rec	SALAŠ	92	1	546
90.625	33-2018A.csv	rec	SALAŠ	92	1	566
95.62043796	34-2018B.csv	rec	SALAŠ	92	1	543
78.125	35-2018A.csv	rec	SALAŠ	92	1	576
84.23423423	36-2018B.csv	rec	SALAŠ	92	1	731
100	37-2018A.csv	rec	SALAŠ	92	1	770
98.7654321	40-2018A.csv	rec	SALAŠ	92	1	538
88.29268293	4-2018B.csv	rec	SALAŠ	92	1	380
90	42-2018A.csv	rec	SALAŠ	92	1	487
90.12345679	43-2018A.csv	rec	SALAŠ	92	1	714
91.01796407	44-2018B.csv	rec	SALAŠ	92	1	799
94.54545455	45-2018A.csv	rec	SALAŠ	92	1	839
96.42857143	48-2018A.csv	rec	SALAŠ	92	1	577
75	50-2018A.csv	rec	SALAŠ	92	1	693
83.22981366	53-2018B.csv	rec	SALAŠ	92	1	765
91.09947644	54-2018B.csv	rec	SALAŠ	92	1	627
94.57831325	55-2018B.csv	rec	SALAŠ	92	1	668
96.2962963	56-2018A.csv	rec	SALAŠ	92	1	522
92.81045752	56-2018B.csv	rec	SALAŠ	92	1	887
93.33333333	59-2018A.csv	rec	SALAŠ	92	1	778
96.1038961	61-2018B.csv	rec	SALAŠ	92	1	583
96.59863946	6-2018B.csv	rec	SALAŠ	92	1	1003
96.96969697	63-2018A.csv	rec	SALAŠ	92	1	599
94.90740741	65-2018B.csv	rec	SALAŠ	92	1	647
88.88888889	67-2018B.csv	rec	SALAŠ	92	1	701
92.85714286	7-2018A.csv	rec	SALAŠ	92	1	734
98.48484848	73-2018A.csv	rec	SALAŠ	92	1	585
100	8-2018A.csv	rec	SALAŠ	92	1	714
91.44385027	99-2018B.csv	rec	SALAŠ	92	1	799
90.14084507	02-2018A.csv	rec	SCENA	63	2	713
94.23076923	09-2018B.csv	rec	SCENA	63	2	637
87.3015873	10-2018A.csv	rec	SCENA	63	2	578
94.61077844	1-2018A.csv	rec	SCENA	63	2	516
94.44444444	12-2018B.csv	rec	SCENA	63	2	616
86.48648649	14-2018B.csv	rec	SCENA	63	2	500
92.07920792	18-2018B.csv	rec	SCENA	63	2	492
69.6969697	19-2018B.csv	rec	SCENA	63	2	491
90.4040404	20-2018A.csv	rec	SCENA	63	2	494
92.43243243	21-2018A.csv	rec	SCENA	63	2	691
93.47826087	23-2018B.csv	rec	SCENA	63	2	447
89.94974874	26-2018A.csv	rec	SCENA	63	2	632
94.38202247	31-2018A.csv	rec	SCENA	63	2	455
92.99363057	33-2018A.csv	rec	SCENA	63	2	660
96.07843137	34-2018B.csv	rec	SCENA	63	2	606
85.90604027	35-2018A.csv	rec	SCENA	63	2	792
83.16831683	36-2018B.csv	rec	SCENA	63	2	437
97.2027972	37-2018A.csv	rec	SCENA	63	2	816
95.77464789	40-2018A.csv	rec	SCENA	63	2	631
87.87878788	4-2018B.csv	rec	SCENA	63	2	1037
89.55223881	42-2018A.csv	rec	SCENA	63	2	490
90.5	43-2018A.csv	rec	SCENA	63	2	856
92.59259259	44-2018B.csv	rec	SCENA	63	2	486
89.03225806	45-2018A.csv	rec	SCENA	63	2	611
94.84536082	48-2018A.csv	rec	SCENA	63	2	550
77.62237762	50-2018A.csv	rec	SCENA	63	2	598
84.3373494	53-2018B.csv	rec	SCENA	63	2	576
89.61038961	54-2018B.csv	rec	SCENA	63	2	812
91.89189189	55-2018B.csv	rec	SCENA	63	2	525
94.88636364	56-2018A.csv	rec	SCENA	63	2	566
94.28571429	56-2018B.csv	rec	SCENA	63	2	611
84.81675393	59-2018A.csv	rec	SCENA	63	2	656
95.55555556	61-2018B.csv	rec	SCENA	63	2	529
96.55172414	6-2018B.csv	rec	SCENA	63	2	675
92.5170068	63-2018A.csv	rec	SCENA	63	2	663
95.3271028	65-2018B.csv	rec	SCENA	63	2	595
89.69072165	67-2018B.csv	rec	SCENA	63	2	552
93.61702128	68-2018B.csv	rec	SCENA	63	2	588
92.46231156	7-2018A.csv	rec	SCENA	63	2	510
98.71794872	73-2018A.csv	rec	SCENA	63	2	400
94.52054795	8-2018A.csv	rec	SCENA	63	2	1494
95.83333333	99-2018B.csv	rec	SCENA	63	2	622
85.71428571	02-2018A.csv	rec	SELO	44	1	540
93.42105263	09-2018B.csv	rec	SELO	44	1	934
87.36842105	10-2018A.csv	rec	SELO	44	1	485
93.24324324	1-2018A.csv	rec	SELO	44	1	479
95.73459716	12-2018B.csv	rec	SELO	44	1	634
93.2885906	14-2018B.csv	rec	SELO	44	1	707
93.84615385	18-2018B.csv	rec	SELO	44	1	476
89.04761905	19-2018B.csv	rec	SELO	44	1	564
95.12195122	20-2018A.csv	rec	SELO	44	1	427
94.66666667	21-2018A.csv	rec	SELO	44	1	387
89.41176471	23-2018B.csv	rec	SELO	44	1	486
87	26-2018A.csv	rec	SELO	44	1	524
90.90909091	31-2018A.csv	rec	SELO	44	1	471
95.45454545	33-2018A.csv	rec	SELO	44	1	583
91.89189189	34-2018B.csv	rec	SELO	44	1	554
76.92307692	35-2018A.csv	rec	SELO	44	1	476
85.22167488	36-2018B.csv	rec	SELO	44	1	547
97	37-2018A.csv	rec	SELO	44	1	917
98.9010989	40-2018A.csv	rec	SELO	44	1	479
88.31775701	4-2018B.csv	rec	SELO	44	1	581
90.90909091	42-2018A.csv	rec	SELO	44	1	513
93.02325581	43-2018A.csv	rec	SELO	44	1	473
92.26804124	44-2018B.csv	rec	SELO	44	1	456
96.73913043	48-2018A.csv	rec	SELO	44	1	442
72.97297297	50-2018A.csv	rec	SELO	44	1	748
83.21167883	53-2018B.csv	rec	SELO	44	1	596
92.05298013	54-2018B.csv	rec	SELO	44	1	751
94.78672986	55-2018B.csv	rec	SELO	44	1	655
96.93877551	56-2018A.csv	rec	SELO	44	1	488
